;meta[language=en]
; id      |key(hex)|key(str)| text
   1210081|50e9c009||Take Red Paint
   1114554|5111a8ed||Stranger
   1107189|5116834f||Soaked letter
   1208969|512a1e9c||Metinna Gate
   1106069|5141493d||Gallop / Canter
   1109242|514e8ee7||Legendary Wolven armor
   1202518|515675bd||Nowhere else can grind your grain as finely as Count de la Croix's mill!<br><br>We request all milling orders be submitted by 10 in the morning.
   1206530|51574141||Formula: Lesser mutagen transmutator - red to green
   1164726|51729edf||Apparition
   1137602|517fea02||Lets you blend into a crowd.
   1192133|5183f21d||Transforms into a bear when a Mardroeme card is on its row.
   1209252|51bf8798||Tailles
   1197254|51f3d714||Monsieur de Bourbeau
   1130164|51f61465||Diagram: Order of the Flaming Rose armor
   1108924|5218dd5f||Legendary Griffin trousers
   1108925|5218dd60||Enhanced legendary Griffin trousers
   1108926|5218dd61||Superior legendary Griffin trousers
   1108927|5218dd62||Mastercrafted legendary Griffin trousers
   1193049|5218dd63||Grandmaster legendary Griffin trousers
   1198252|52279bb9||Kikimore Warrior
   1193205|522fa285||Diagram: Squire's steel sword
   1140497|52364b41||CINEMATICS TEAM
   1193192|5238cb08||Diagram: Toussaint knight's gauntlets
   1206303|5261c06a||To the cock-sucking scrote-sniffer organizing this fucking disgrace of a tournament:<br><br>Monnier, you cunt of a count, it’s bad enough you go ruining our cherished game, but now you’ve the bollocks to put on a public tournament where the hallowed rules of gwent are openly flouted?! You might as well’ve took a reesty dump on the graves of our ancestors. Folk who don’t respect tradition don’t deserve my respect either, so shut your fucking freakshow down now or I’ll shut it down for you and beat your daft heid into a bloody pulp while I’m at it. And don’t think this an idle threat – note this letter is signed, because I’m not some fucking coward blowing off steam in anonymity, but an outraged citizen ready to take matters in his own hands. And there’s a shite-load of others ready to do the same with me.<br>With no fucking regards whatsoever,<br>Yaki
   1205857|5284561c||Mère-Lachaiselongue Cemetery
   1205890|5296097b||Tufo Vineyard
   1135647|52b8244f||Kilkerinn Ruins
   1137179|52d1d757||Viper venomous steel sword
   1193197|52d3ccdc||Toussaint knight's tourney gauntlets
   1214403|52f1ab0b||Filter navigation
   1208701|52f61225||Midnight
   1205765|52fb6858||Give Alms
   1140537|5306bf5a||HUNGARIAN
   1109045|530e8b7f||Diagram: Enhanced legendary Feline gauntlets
   1109046|530e8b80||Diagram: Superior legendary Feline gauntlets
   1109047|530e8b81||Diagram: Mastercrafted legendary Feline gauntlets
   1193030|530e8b83||Diagram: Grandmaster legendary Feline gauntlets
   1205221|530f6035||Torch Runner
   1134828|53137318||Vodka glass
   1148427|53165ea8||Tremblay
   1214669|532eeaeb||This hanse’s mighty odd. All these grizzled men with hard eyes, lads with hundreds of murders under their belts, and near half of them sit around all evening scribbling in a journal or writing letters. Where’d all these blasted scholars come from? My lord managed to beat letters into my head before I seduced his daughter and he chased me off, but someone like Sylvain Blacktooth – how’d he master the art of writing while traveling with a circus and sweeping dung from the cages? Just lately I was sitting guard with three other lads, and instead of sipping on wine, farting into the fire, normal stuff, they all sat there quietly jotting things into their notebooks. What really scares me is that maybe Starling Straggen likes the company of “literates” of this sort and I’m going to have to start a journal myself…<br><br>Well, we're botched. Just learned some white-haired half-man, half-monster took out Starling. Just diddling great. Now we need to get our bums out of this swamp before that freak gets us, too. If some other beast doesn't first. Without the hanse's support, tough times are ahead...
   1208422|533545ed||Sir Christophe Dugarry’s diary
   1215046|53446161||Masks
   1208560|534502a1||The second most popularly cultivated plant in Toussaint – the first being the grapevine, of course – is the olive tree. It is mainly grown for its olives, which are pressed for their oil, but is also prized among woodcarvers. The unquestionably most cherished tree in the region, however, is the Beauclair oak, which is used in the making of wine barrels. And the most important place in Toussaint for the processing of this tree is the Rioux-Cannes woodcutters' outpost.
   1186379|53490e08||Little Flint Girl
   1214799|5371ba87||SENIOR IT SYSTEM ADMINISTRATOR
   1101621|5371c7d2||Diagram: Superior Griffin boots
   1101622|5371c7d3||Diagram: Mastercrafted Griffin boots
   1193042|5371c7d4||Diagram: Grandmaster Griffin boots
   1190120|5371c7d5||Diagram: Grandmaster Griffin boots
   1211314|537cff1c||Knights Dormant Square
   1147944|539c95c0||You possess the virtue of wisdom.
   1126415|53a62b5b||Cleansing mixture
   1137821|53a78884||Dear Brunwichians!<br><br>The Eternal Fire has shone down upon us and driven off the evil spirits haunting our chapel and cemetery. I'm thus declaring mandatory labor duty for all villagers, who need report at the Old Chapel and help repair it so it may be fit for worship once more. Anyone unable to lend a hand to the repairs will need to buy off their duty in species.<br><br>The Ealdorman of Brunwich
   1136609|53b106ef||Let it be known that the Oxenfurt sewers have been closed until further notice.<br><Br>Signed: Colonel Albrecht Hockenhole, Redanian Army 2nd Ranged Infantry Division
   1205919|53b7b25b||Chuchote Cave
   1148567|53c55f58||Fatso
   1193254|53c97f6e||Dye. Dyes an item from a witcher gear set a given color.
   1193054|53de03ad||Diagram: Grandmaster legendary Griffin steel sword
   1134825|53e817d3||Large bowl
   1119668|53ef0880||A diploma awarded by Revenue and Customs for Occupied Temeria, Dorian branch.
   1208840|53f7eebf||"The tome you hold in your hands, commissioned by the Most Gracious Duke de Berry, shall make use of magic most arcane to display which gwent cards are currently missing from your collection. You need but open it and repeat in your mind "How 'bout a round of gwent?" and the following shall appear:<br><br>"
   1184795|54297444||Offering for the Unseen Elder
   1163502|543105de||Benoit
   1107619|54561bb2||Mouse Scroll Wheel
   1195395|548e8988||Letter with a weight attached
   1211111|54b720d2||Allows use of:
   1109224|54db7bf8||Diagram: Enhanced legendary Wolven armor
   1109225|54db7bf9||Diagram: Superior legendary Wolven armor
   1109226|54db7bfa||Diagram: Mastercrafted legendary Wolven armor
   1193078|54db7bfb||Diagram: Grandmaster legendary Wolven armor
   1205962|54f0d1a4||Regeneration potion formula
   1130393|550c51ba||[PL] Poszukiwany!<br>Magin,wiedźmiak lub jaki inny czarowniak co by klątwe zdjąć umił.Jak jaki chętny się znajdzie tedy zgłosi się do mnie.<br><br>-Bogna
   1151606|553335a7||Grottore
   1185334|5564f5e0||Fiorano - 1272 vintage.
   1122761|556e55cb||The likeness of the murdered king of Temeria, Foltest.
   1208520|55887f89||Races, Fights, Gwent Matches
   1108910|558d6602||Enhanced legendary Griffin armor
   1108911|558d6603||Superior legendary Griffin armor
   1108912|558d6604||Mastercrafted legendary Griffin armor
   1193040|558d6605||Grandmaster legendary Griffin armor
   1137219|55a1bb89||Add Sockets
   1168749|55b0dbd7||Gwent tournament invitation
   1146398|55bb34b6||Reginald d'Aubry has returned! His power will once again bless all the menfolk of Beauclair!<br>(for a modest fee, of course)
   1214570|55c5ba7c||TECHNICAL SUPPORT SPECIALISTS
   1205961|55cfbdfe||Short note written by a trembling hand.
   1167547|56005c18||Gwent Purist
   1210079|5612e6bb||Take Green Paint
   1106641|5625d6ee||The game has been updated. All user settings have been reset to their defaults.
   1209941|5635de5d||I embezzled and I stole – I admit this and am ashamed of my actions. But what was I to do? My salary as a scribe was so laughably meager I was reduced to borrowing coin from my mother. I was a thief, but I also did a great deal of good for the palace library! Who secured the import of such tomes as <i>The Lives of the Prophets</i>, <i>De Haemorrhoidibus</i>, <i>The Art of Midwifery for Maidens</i> and many others? The palace library has me to thank for <i>The Storehouse of All Knowledge Needed for a Merry and Satisfied Life</i> and other rare tomes, such as <i>Speculum Aureum</i> and <i>De Larvis Scenicis Et Figuris Camicis</i>. Theft and embezzlement mean nothing. A man’s true value shows in the manner in which he treats books.
   1207209|563b9734||The Scarlet Cardinal Inn
   1108923|563c32d7||Diagram: Legendary Griffin gauntlets
   1214557|565d9936||VIDEO EDITOR
   1214486|56711ae6||If a signal fire is lit by a torch runner, reinforcements will arrive to help the bandits in their fight.
   1145517|56718205||Beau Duvall
   1209043|5680ddb8||Magic mirror shard
   1194396|56e2c582||If our fearless leader Starling Straggen’s going to write everything down in his notebook, why, then I’ll do the same! And I’ve plenty to write about, for the way we pillaged and plundered the Silver Salamander till it looked a pile of dank diarrhea was positively epic! Whole hanse had been fixing for ages to make a jaunt over to that tavern. For how long can you sit twiddling your thumbs at a place as foul as the ruins of Arthach? Water up to our ankles, fungus everywhere and the wind blowing so fierce our bums pucker. Why the dead-dong-diddle stick around? So we didn’t! We got our doodoo together and went to work! Hit them so hard, before they figured out what was going on, half of them had already been hacked apart! It was over in a flash. In fact, we got so carried away, not a living soul was to be seen when we were through, though it seems a few managed to scatter into the woods, including that blasted Nilfgaardian owner, but we’ll see to tracking down survivors later. Meanwhile, we’ll drink a bit, sing a bit, and then head out for a good hunt… So, there you go, my memoirs, signed me, vice-head of the hanse, Speedy Eugene.
   1136608|5700b53d||Announcement
   1106120|5700d7e9||Gwent Deck
   1104923|5711adb4||Toggle Between Signs
   1205215|57190e26||Expect to run into armed-to-the-teeth bandits here.
   1192146|573677ab||Skellige
   1205758|573d6b7b||The Belles of Beauclair
   1135581|57423b26||Enchantment - Level 3
   1124659|5745a2f3||Guillaume de Launfal
   1193116|57a4724c||Diagram: Legendary Manticore silver sword
   1206424|57a7ed4f||Malachite
   1109003|57b770b0||Diagram: Legendary Feline crossbow
   1188896|57cc4e60||The Duchy of Toussaint
   1140503|57df096b||SENIOR LOCALIZATION PROJECT MANAGER
   1206483|57e7b0e2||Saint Mathieu Rouge
   1209942|57eab6fc||The sun is now rising. I shall make use of its light to write this letter before they come to take me to the gallows. I do not know who shall read it, or indeed if anyone shall. Perhaps I am writing only to myself, to cast this out before my execution and cleanse my heart.<br><br>Yes, I killed him. Until now I have lied in an attempt to avoid punishment. I still believe he deserved death for what he did to me. Did I do wrong? Perhaps. Yet he was most assuredly a bad man, one who deserved death. The gods shall make the final judgment and they shall deliver the sentences – mine and his.<br><br>I hear the guards’ steps. May the gods watch over my soul.
   1137016|57f7e49b||[Diagram written in an unknown tongue, requiring translation. Drawings show various stages of crafting gauntlets.]
   1124246|581635a4||These customers will not be served.
   1208828|581db05b||Geralt of Rivia
   1105895|582f8152||Valor does not make one good, yet how many good men have you met in your life's journey who were cowards? Those who possess valor do not hesitate to stand against the majority, no matter what the consequences.
   1163536|58425001||"Unicorn"
   1208937|5857c32f||Before embarking on any consideration of the mutations undergone by witchers, let alone researching them, one should be aware of the specific physiology and biochemistry of these individuals. The transformations they experience during the Trial of the Grasses, which are widely considered to be irreversible, cause witchers to become infertile, while significantly increasing their physical strength and sharpening their senses. The processes also deprive witchers of emotions and human reflexes.<br><br>Although information about the Trial of the Grasses and other transformations to which young adepts of the witcher craft are subjected is strictly protected by master witchers and witcher sorcerers, Ludovic Cèlestin of Ban Ard claims the albumen of gray scolopendromorphs, the strain of giant centipede more commonly known as Pale Widows, constituted the basis of witcher mutagens. However, all research confirming this theory has been lost (…).
   1206660|587c673e||Advertising leaflet. Smells freshly-printed.
   1189419|5882b202||The Beauclair Catacombs
   1138781|58c12c73||Finish the game in New Game + mode at any difficulty level.
   1187878|58d03cdc||Picked mandrake root
   1107617|58e638fe||.
   1206165|58ec41db||Dear Gabriel,<br>As you are surely aware, in the wake of the count’s death, all responsibility for the care and management of Belgaard has fallen on me. In that capacity I turn to you for help, for you are both the best rhabdomancer in all the duchy and also a dear friend, so I pray you will not refuse me your services. Curious how your services might be needed by me in managing my vineyard? I shall soon tell you.<br><br>Before his death, Count Crespi ordered an extraordinary valuable batch of seedlings and if we do not plant them in the very near future, they shall all wither and perish. Sadly, the count left no record of where in the estate we are to prepare the ground for these seedlings. The geologist whom the count had summoned to show us the most fitting soil collected his (hefty) retainer, then disappeared. I would not be surprised to learn he was a common cheat. But let us get to the heart of the matter. I wish to ask you to use your rhabdomancical talents to locate where we should plant these valuable vines. I dare trust you shall take pity on an old friend and see to the task right away. Belgaard’s coffers are, it is true, empty, but I think I shall find a way to compensate you for your troubles.<br><br>Your Friend, Thierry Pires,<br><br>P.S. Be careful, for ever since Count Crespi’s death, this area has not been as safe as it once was.
   1138206|58f4d23a||Adventure awaits! Embark on an epic treasure hunt and get your hands on a long-lost elite set of Wolf School witcher gear!
   1139591|58f7d13f||The elves are fond of saying, "We do not fear the well-known." Thus wild boars, being similar in appearance to domestic swine (Sus scrofa domesticus), are at times dismissed as harmless. For why should one cower before a furry pig when wyverns and manticores prowl the land?<br><br>The boar's appearances, however, are deceiving. Wild boars breathe no fire and carry no venom, true, but they have ushered many a hunter into the next life all the same. So that you may not share their fate, dear reader, read close the following.<br><br>Wild boars live in groups, called packs, of three to five individuals each. When aggravated, they will begin to circle their aggressor until, the moment being ripe, they charge. Wild boars then strike with heads as hard as battering rams and puncture with tusks aimed for the stomach or crotch.<br><br>Some try to slay the boar by approaching it from the rear, but I do not recommend this method: the beast will in such a case strike out its hind legs with such cruel force as to crush bone into dust. Better first to slow the boar with a trap, or, if one is learned in such rites, with a spell, and then try to fight using the power of the elements – for the beasts are particularly vulnerable to fire.
   1188172|591330c3||Corvo Bianco stables have been refurbished.
   1214558|5928e4e6||FINANCE CONTROLLER
   1186973|592f4930||Read these orders carefully, for I will not tolerate any blunders. Report to the agreed-upon location tomorrow and collect the next delivery of seedlings. We must intensify our efforts to infest Vermentino. Be at pains to arrive on time, for the team from the other vineyard will be waiting!<br>C.<br><br>P.S. Do not forget the key!
   1206169|5958ba49||Iocaste's Lair
   1136077|5960b775||Legends claim ages ago the famed mage Alzur had his laboratory in the Vikk Watchtower.
   1183006|59872959||Mère-Lachaiselongue Cemetery
   1104040|598f936d||The chosen save is not currently valid. Please load it and resave to proceed.
   1209937|5997f6a7||…Nowhere else in the entire world can one find better preserved relicts of the glory days of the Aen Seidhe. Naturally, by "the entire world," I in fact mean the areas that have entered man’s jurisdiction – Toussaint’s architecture obviously could not hold a candle to the wonders of Dol Blathanna. That is in no way meant to detract from the glory of the ruins of Termes, the old amphitheater or Arthach, the one-time summer residence to Toussaint's kings. More than any of these, however, it is the palace which captures one’s eye with its… [torn page]<br><br>…spacious terraces seemingly enclosed by openwork exedras with rows of intricate tracery and pinnacles crowned with spiked crockets. One may admire them through legions of ogival windows, the traceries of which are often decorated with the floral ornaments so typical for the culture of the Aen Seidhe. This style is especially prominent in its buttresses and niches.
   1209943|599f8f9b||The guards understand nothing. They have locked me in here and believe that means it is all over. Yet it goes on. To those who enter this world through my head, stone walls are no barrier. They shall continue to do those horrible things to men, yet this time the blame shall not be mine.<br><br>I hear now the sound of falling drops of water. Each splash against the stone is like a pounding on the doors of my head. I know I cannot keep them behind those doors for long. They know that as well. Soon I will once again hear their mocking laughter, their ridicule.<br><br>The spoon shall come in handy – I have rubbed my hand along its handle so long, it feels a part of my flesh. Now I shall bar shut the doors to my head once and for all.
   1209261|59a2c942||Hellhounds – Harbingers of the End
   1199818|59b5e992||Holger Blackhand
   1137546|59c6429f||Diagram: Greater Glyph of Reinforcement
   1141159|59c85660||"E"<br><br>von Eyegrid<br><br>The dynasty's founder, Stephen von Eyegrid, was a simple huntsman. He was knighted by Heribert the Quarrelsome in thanks for saving the life of Prince Vizimir (later King Vizimir II, known as the Just). Dynastic estate: Blaviken region, Huntington Manor, incorporating the largest ballroom in Redania. Dynastic beast: Crane. Notable representatives: Vridank von Eyegrid - Royal Cup-Bearer, Lucienne von Eyegrid - Abbess of the Order of Mother Melitele in Rinbe, Klaus von Eyegrid, known also as the "Blue Knight" - victor of fourteen knightly tournaments.<br><br>von Esteken<br><br>Hans von Esteken, the founder of this dynasty, purchased his knighthood in 1085 after making a fortune in the furs and pelts trade. Dynastic estate: Ghelibol region, Esteken Manor, incorporating the largest private library in the Northern Realms. Dynastic beast: Beaver. Notable representatives: Suzanna von Esteken - one of the first female poets to publish the Common Tongue, Eleonore von Esteken - mother of King Radovid IV, known as the Bald, Norbert von Esteken - funded the formation of the Faculty of Philosophy at Oxenfurt Academy.<br><br>von Everec<br><br>The dynasty's founder, Ratibor von Everec, was knighted by King Vridank the Elf for feats of exceptional wartime prowess in the Gulf of Praxeda theatre. Dynastic estate: Oxenfurt region, Von Everec Manor, surrounded by lush gardens famed for incorporating a monumental family crypt. Dynastic beast: Wild Boar. Notable representatives: Bohumil von Everec - Castellan of Roggeveen Castle, Honoratina von Everec - patroness of the artists of Oxenfurt, Kestatis von Everec - Field Hetman of the Crown. Recent decades have seen the von Everecs fall upon hard times, their wealth and status having steadily and gravely declined.
   1204902|59ed8ee6||Site of Stocktaking: vespine archespore hatchery, codename "mushroom farm," near Tesham Mutna<br>Owner/Commissioner of Stocktaking: Count Vladimir Crespi<br><br>Stock Under Review: vespine archespore bulbs (archesporus vespidae)<br>Number: 6 dormant bulbs, 24 buds (without sprouts)<br>Changes Since Last Stocktaking: -12 bulbs (6 b. transported to Coronata on Count Crespi’s orders, 6 b. transported to Vermentino on Count Crespi’s orders)<br><br>[margin note] IMPORTANT: Some bulbs are now too mature to be safely transported. These should be burned – otherwise they will sprout in the hatchery!
   1134223|59ede94f||Sir Olgierd,<br><br>I write you this missive, my good sir, because I believe surprise attacks to be bad form. I wish to inform you that I will not tolerate any more such behavior on my lands. If you choose to surround yourself with a company of lewd rabble most unworthy of a nobleman, that, sir, is your private affair. It is not my place to interfere. But I do not intend to allow them to turn my property into an arena for their brawling and whoring. The next time you and your churls enter my demesne, you shall either respect my laws or I will have you tied to a team of horses and dragged along the bottom of a rocky ravine. Consider this, good sir, before you and your company set foot on my lands again.<br><br>Sincerely,<br>Eric Duboix, often called “The Dauntless”
   1209029|59f51817||Et in Kovir ego – N. Boussin (reproduction)
   1210009|59fc743c||Ball filled with yellow paint.
   1108896|5a090a64||Alfred Mauss
   1189894|5a0b36ad||Elaborately set jewel.
   1208712|5a39f461||Beast of Beauclair
   1105789|5a3c3311||Temerian Armor Set
   1207796|5a422f84||The Civil War in Toussaint
   1137766|5a462a21||Announcement<br><br>Let it hereby be known that the village of Heddel has, for reasons unknown to all save the gods, been scourged with a plague of monstrous spiders. Give it then wide berth, even if you're road leads straight through - for else you shall never your destination reach afore the beasts devour you.<br><br>Let it also be known the prefecture has begun seeking the root cause of this matter and will make all reasonable efforts to free the village from this evil.<br><br>Signed: Alec Silberstein<br>Prefect
   1106622|5a48d789||Torn-out page: Greater red mutagen
   1105790|5a4a4a92||Beard and Hairstyle Set
   1193160|5a563d4f||Diagram: Toussaint Color Guardsman's armor
   1105791|5a586213||New Quest - "Contract: Missing Miners"
   1105792|5a667994||Alternative Look for Yennefer
   1105793|5a749115||Nilfgaardian Armor Set
   1142017|5a7b9ae0||To my fellows from the world's other bosom,<br><br>Vast seas have I crossed to reach this your most fascinating land, to learn the names of the animals which in it dwell, of the plants which in it grow, and most of all of you, its folk.<br><br>Ravenous waves devoured the tools of my art, yet the runewright's labor does not with his hands end  – for he endlessly strives the world to explore, its mysteries to comprehend. Thus if you wish to stay a while and converse with a traveler from far-off Ofier, I invite you to my tent, which I have pitched by a mill near the village named Brunwich.<br><br>Praised be the world in its never-ending creation.
   1105794|5a82a896||Alternative Look for Triss
   1105795|5a90c017||New Quest - "Fool's Gold"
   1190168|5a9a830e||[Fragment of a journal soiled with blood and spinal fluid]<br><br>It portended to be just another day as a clerk at the Ducal Treasury. Start the morning with baguette and camembert, then shuffle some parchments and head for home before dusk. Today, however, the normal order of things was disturbed – dramatically. I came across a highly interesting note in the archives. And, along with it, a key. The key is the more interesting find, because according to what I could decipher from the dust-covered scribblings on the note, it opens a chest full of gold coins! But I’m getting ahead of myself.<br><br>While doing some routine straightening of the files, I found a report outlining procedures for the reform of Bastoy Prison – orders straight from Duke Henri Gras. We all are aware how badly this experiment ended, for the ruins of that prison to this day frighten any potential “tourists” with their battered skeletons and legends about howling spirits of the murdered guards. Yet I did not know that hiding among the abandoned ruins there was a chest, and that its key was lying right under my nose! The chest supposedly contains crowns meant for the purchase of books and rations for the inmates of Bastoy. One of the clerks employed here at the time committed a sin of omission and sent the chest to the warden without the key. Yet perhaps that was for the best? The warden was impaled and the guards all skinned alive, meaning those degenerates would have also got their hands on the chest, had he received the key. As it is – might the chest still be there, unopened?<br><br>Folk say a curse has fallen on that place, a dark power brought down by the bestiality of the murders it beheld, but folk also say an Ofieri will become emperor of Nilfgaard and herald the end of the world, so there’s not much point giving any of such jabbering much credence.
   1105796|5a9ed798||"Ballad Heroes" Neutral Gwent Card Set
   1105797|5aacef19||NEW GAME +
   1123265|5ab76dca||Installed
   1167678|5acf261d||Bolt placed too near another lure, choose another spot.
   1190122|5ae14b06||Diagram: Grandmaster Ursine armor
   1140513|5ae2490e||LIVING WORLD QA
   1213148|5afb8a90||Letter from a lover
   1164190|5b0a51b5||Herbalist
   1130165|5b0d4770||Diagram: Order of the Flaming Rose gauntlets
   1125346|5b142fb2||Colossus
   1192519|5b2c1a3f||Beauclair trousers
   1100949|5b418bb8||Auction House Clerk
   1138989|5b540582||[PL] rfgssfsdf
   1192517|5b59914b||Beauclair shoes
   1192154|5b6df9f5||Opponent Skellige Ability Triggered!
   1109246|5b74eff5||Diagram: Legendary Wolven armor
   1100295|5b7df208||Auction House Guard
   1146378|5b89b4a4||The Devil of Caroberta
   1211181|5b92330f||Champion of Tesham Mutna
   1109214|5ba47484||Legendary Wolven trousers
   1153152|5bd96e1f||Benicio Jardinier, Villa Jardin - delivered<br><br>Marquis Laffiteau, Sancerre Vineyard - delivered<br><br>Giacomo Cianfanelli, Beauclair  - underway<br><br>Almira Santoz-Dumont, Beauclair  - delivered <br><br> [margin note] waterfall chamber, crack in wall, elven treasure?
   1206429|5be0e517||Green gold
   1118009|5be2f42f||New Quest - "Scavenger Hunt: Wolf School Gear"
   1108935|5bea0807||Diagram: Legendary Griffin silver sword - enhanced
   1108936|5bea0808||Diagram: Legendary Griffin silver sword - superior
   1108937|5bea0809||Diagram: Legendary Griffin silver sword - mastercrafted
   1105799|5bf10bb0||Alternative Look for Ciri
   1105800|5bff2331||New Quest - "Contract: Skellige's Most Wanted"
   1203226|5c0af73e||Caroberta Woods
   1105801|5c0d3ab2||Elite Crossbow Set
   1209281|5c10d58d||"Escape them? In the waters of Skellige? Good luck."
   1105802|5c1b5233||Skellige Armor Set
   1208519|5c1c2552||Repair Equipped
   1105803|5c2969b4||New Quest - "Where the Cat and Wolf Play..."
   1193180|5c2f906e||Diagram: Toussaint Ducal Guard Captain's armor
   1105804|5c378135||New Finisher Animations
   1164708|5c3f334e||Letter from Dandelion
   1166934|5c598460||Cecilia Bellante
   1165552|5c5bdfb1||Redbeard
   1126755|5c7b8136||Landscape painted by Van Rogh.
   1210116|5c8a6d6f||Vineyard Infestation
   1206541|5c99a6de||Formula: Greater mutagen transmutator - red to blue
   1134847|5ca12564||Bovine Defense Force
   1210279|5ca168f9||Camerlengo's report on the liberation of Hortense Estate
   1138736|5ca31696||Boar pelt
   1138737|5ca524f2||Boar tusk
   1123069|5cad8e56||Contract issued by the owner of Tufo vineyard.
   1164728|5cddd388||Dettlaff
   1205788|5ce6911a||Murky Delve
   1140470|5d2c8083||CHARACTER ART DIRECTOR
   1203222|5d48c713||Vedette Valley
   1165171|5d6b338a||Residents of the fabled land,<br><br>Somebody's after me. Ever since I moved here from the Castle in the Clouds, I feel like I'm being watched. Help me before it's too late!<br><br>-Balbina the Goose, known as the Goose that Lays Golden Eggs<br><br>PS. I know Joss says it's him, but it's not.
   1206250|5d6c8db7||Laura,<br><br>O, my dearest love, o lone ray of sunshine on the firmament of my life… I shall speak from my heart. For weeks I have been shooting stolen glances in your direction, hiding the hope I dare nurture deep within my bosom that perhaps you feel for me even one iota of the affection I feel for you…<br><br>I have waited long, gathering the courage to confess my feelings for you. I would certainly be waiting still, had not you appeared at tonight’s soiree in the company of that womanizing, carousing, drivel-scribing pretentious pig named Alfons de Reside! When I saw that emaciated turd fawning over you, I immediately knew I had to act! I turned to the best weapon in my arsenal—the quill and the well-turned phrase—and began writing  you this letter (forgive me, it is written on a napkin, for I had nothing more appropriate at hand at the time). O, most marvelous of all women, do not believe a word he whispers in your ear – he is as slippery as a viper and twice as venomous! Reject his advances and let me walk hand in hand with you, feed you grapes and with you radiate happiness to the heavens themselves!<br><br>Yours Forever,<br><br>Fabien
   1185638|5d736955||Ducal Palace, Beauclair
   1138186|5d7df511||Elite Crossbow Set
   1108967|5d82e1ff||Diagram: Enhanced legendary Griffin trousers
   1108968|5d82e200||Diagram: Superior legendary Griffin trousers
   1108969|5d82e201||Diagram: Mastercrafted legendary Griffin trousers
   1193050|5d82e202||Diagram: Grandmaster legendary Griffin trousers
   1206514|5d89a081||Vampire blood
   1136299|5de992f5||Brunwich
   1209933|5df3f148||Speleologist's diary
   1123995|5e0cd193||Artist
   1138213|5e1ba9b6||Begin a new adventure in the fairy-tale duchy of Toussaint.
   1137552|5e436442||Diagram: Greater Glyph of Mending
   1193292|5e43f122||Dressed to Kill
   1208916|5e4ae558||Dear Beauclairois! <br>Wake up! You are being diddled in the derriere by a ruling elite which plays you like fiddles! In broad daylight they have conspired to deprive you of the rightful heir to your throne!<br><br>It is the duke's eldest daughter who should take power after his death.<br><br>Yet he has fed you far-fetched tales about some curse and forced on you his younger daughter.<br><br>Do not stand idle!<br><br>Do not tarry! <br><br>Revolt!<br>All those who will not allow such treatment of themselves and their fellow subjects, let them be at the ready.<br><br>The rightful heiress to the throne might return at any moment, and then she shall need our support!<br>A Concerned Subject
   1205971|5e564b60||My Last Thought Before I Succumb to Sleep
   1204800|5e7c2a67||Blessure Forest
   1214283|5ea77098||Merchant
   1193161|5eb23bc6||Diagram: Toussaint Color Guardsman's gauntlets
   1187323|5eb71c52||The White Wolf Taming Beauclair Centipedes
   1111447|5eb92021||To start a New Game +, you must first choose a save made after completing the standard version of the game.
   1119580|5ec42a62||Vineyard Worker
   1206485|5ecde7fd||Fiorano wine
   1108992|5ed40d9f||Legendary Feline gauntlets
   1108993|5ed40da0||Enhanced legendary Feline gauntlets
   1108994|5ed40da1||Superior legendary Feline gauntlets
   1108995|5ed40da2||Mastercrafted legendary Feline gauntlets
   1193029|5ed40da3||Grandmaster legendary Feline gauntlets
   1214561|5ed49651||COMPLIANCE COORDINATOR
   1212874|5ed507b8||Cianfanelli Bank
   1212101|5ef17dd4||Hen Gaidth boots
   1193207|5eff313e||Beauclair steel sword
   1185722|5f1a3d7e||The pages are drenched and the words are hardly legible.
   1112403|5f20b091||Notturna
   1136633|5f24be2b||Draken Hollow Outpost
   1137002|5f46a472||Lewie,<br><br>Did you get that diagram from Robbe? Made any progress? Soon as you make out so much as a word, write directly to me, because that twat Robbe’ll try something tricky.<br><br>We’re sitting on a gold mine, mate – we just gotta work out what’s scribbled on those papers and we’ll be chasing buyers off with a broom. So leave off raiding and robbing for the time being, just sit in camp and work your noggins till you think of something.<br><br>-Ulrich
   1208749|5f46e275||Contract: Grandmaster Armorer
   1140032|5f7fe6f4||New Moon gauntlets
   1134739|5fc079e0||Orders to attack Bowdon
   1128761|5fcc3794||[Annotation: item acquired with the rest of the von E. estate. Put up for auction, starting price: one crown. No bids.]<br><br>My love,<br><br>Don’t give up. There’s still a week till you’re to wed the Ofieri. I’ll think of something. Perhaps I’ll get the coin by then, perhaps my tears will convince your father, perhaps the gods will hear our prayers – or if not they, perhaps some devil will. If nothing else helps, I’ll crash into the temple through the window and swoop you up from the altar. We’ll flee somewhere far, far away, to the edge of the world, where no one will find us.<br><br>You write of sadness. I feel its weight, too. I think of you constantly. Of how we sat at the Alchemy till dawn nursing a bottle of wine, and you traced our dream house in the sawdust on the floor. Of how we dangled our feet in the water from the dock and you sang those bawdy songs and made me laugh and laugh. I kiss the medallion carrying your portrait before I fall asleep and as soon as I wake.<br><br>I swear on all that is holy: we shall be together forever. Be brave.<br><br>I Love You!<br>-Your O.
   1204899|6000962b||Fragment of a letter
